,is_clickbait,text
7878,0,Pakistani PM: Anti-Taliban offensive in South Waziristan is over
7879,0,When the Real Estate Game Cost $9.95
7880,0,"'Poetry lost': rude rhyme rediscovered, attributed to John Milton"
7881,0,Atomic Agency Fails to Choose New Head on First Ballots
7882,0,"Two die in school bus accident in Missouri, several others injured"
7883,0,McNamee to Meet With Prosecutors in Clemens Case
7884,0,Investors Said to Be Less Wary of German Economy
7885,0,Starbucks to Sell Instant Coffee
7886,0,Mubarak refused permission to leave Egypt for treatment after heart attack
7887,0,Kenya government reform record to be reviewed by AU experts
7888,0,Australian radio personality Stan Zemanek dies aged 60
7889,0,Thai Leader Urges Calm Amid Widening Protests
7890,0,Obama Tells His Cabinet to Look for Efficiency
7891,0,Siemens Quits Joint Venture Building Reactors
7892,0,Interpol on the hunt for 'Dr. Death'
7893,0,Republican Congressman Ron Paul endorses Constitution Party nominee Chuck Baldwin for President of the United States
7894,0,Greenpeace demands Chilean President create marine parks
7895,0,"Obama, at Caterpillar Plant, Lobbies for Stimulus Package"
7896,0,Could an unmarked grave in Winchester contain the remains of King Alfred?
7897,0,"Chief Justice of the United States, William H Rehnquist, dies at age 80"
7898,0,2007/08 Bundesliga: Bayern Munich vs. Hannover 96
7899,0,"Battle Brewing Over Reconciliation, Which Is Anything but That"
7900,0,Belgian prime minister offers resignation
7901,0,"As Bullfighter Gains Honor, Peers Perceive a Grave Loss"
7902,0,Pizza 'lust' campaign attracts numerous complaints
7903,0,The Economy Intrudes on a Haven of Faith
7904,0,An Unusual Appearance at the Big Clock
7905,0,Budget-Conscious States Team Up to Save Money
7906,0,Litvinenko murder suspect running for MP
7907,0,English Wikinews publishes 10000th article
7908,0,Heat gets worse in Canada
7909,0,Palestinians to elect new president on January 9
7910,0,Poland Gets $20 Billion Credit Line From I.M.F.
7911,0,Illinois man named person of interest in wife's disappearance
7912,0,"UN: Ethiopian GDP grew only 1.7% in 2009, may not reach anti-poverty goals"
7913,0,Canada-wide manhunt for suspect in Ontario slayings
7914,0,Draws Send Chelsea and Barcelona to the Semifinals
7915,0,Russia follows Georgia in signing peace plan
7916,0,Apple concerned with iPhone icons' alleged misuse
7917,0,"Investors Waver, but Markets Close Higher"
7918,0,3 Red Cross Workers Abducted in Philippines
7919,0,Shorten the Backswing to Calm Things Down
7920,0,"For ESPN and NBC, a Day of Replays and Weather Reports"
7921,0,Goals for Ethanol Production Are in Peril
7922,0,Going Hands-Free With the Cellphone
7923,0,Early puberty for US girls raises health risk
7924,0,Relief at Easing of Credit Crisis May Be Short-Lived
7925,0,Killen convicted of manslaughter for 1964 civil rights workers murders
7926,0,Ireland rejects EU Lisbon Treaty
7927,0,Afghan Legislator Killed in Bomb Attack
7928,0,Wider Drug War Threatens Colombian Indians
7929,0,Hackers attack Islamic Republic of Iran Broadcasting website
7930,0,Authorities blockade Chinese town rebelling over land dispute
7931,0,Bali nine lawyer challenges police on legality of drug case
7932,0,"David Rohde, Times Reporter, Escapes Taliban After 7 Months"
7933,0,US to alter aviation security policy
7934,0,Unlikely Players Are Helping Mets Hold Their Ground
7935,0,Swedish men suspected of nuclear plant sabotage released
7936,0,"Encyclopædia Britannica fights back against Wikipedia, soon to let users edit contents"
7937,0,"In Book, Radomski Talks About Dealing Drugs and Dealing With Mitchell"
7938,0,Cal Turns to a Freshman Introvert for a Dose of Grit
7939,0,Looking Past an Affair to a Race for Governor in South Carolina
7940,0,Bomber Kills Dozens in Iraq as Fears of New Violence Rise
7941,0,7 U.S. Soldiers and Linguist Wounded in Iraq
7942,0,CanadaVOTES: NDP candidate Anne Lagacé Dowson in Westmount—Ville-Marie
7943,0,Silverjet ceases operations and enters administration
7944,0,Canada approves revision to previously anti-competitive broadcaster acquisition
7945,0,Unauthorised autobiography of Julian Assange sells less than 700 copies
7946,0,"To Protect an Ancient City, China Moves to Raze It"
7947,0,Turkmen president bans recorded music in public
7948,0,Daimler Cedes Its 19.9% Stake to Chrysler
7949,0,Transdnestria is once again accused of selling weapons to Iraq
7950,0,A Way to Remember Robinson for His 90th Birthday
7951,0,Religious and political leaders criticise Swiss ban on minarets
7952,0,Saudi Arabia agrees with the US on joining the WTO
7953,0,Guidant announces more defibrillator problems
7954,0,Controversial Judge Priscilla Owen approved for seat on the 5th U.S. Circuit Court
7955,0,The Times and the Future
7956,0,"In Buffalo, Owens and Evans Are as Different as Fire and Ice"
7957,0,Verizon Wireless VoIP Device Cuts the Landline
7958,0,Read Santa Clara marks tenth anniversary
7959,0,Nine Killed as Tornado Rakes Oklahoma
7960,0,Uruguay Senate gives green light for same-sex marriage
7961,0,"AIM activist, Leonard Peltier defender Robert Robideau dies"
7962,0,Romania switches to Winter Time
7963,0,Libyan rebels retake town of Brega
7964,0,Woman Files Complaint Against Bernie Williams
7965,0,A Green Coalition Gathers Strength in Europe
7966,0,Blast kills seven in China
7967,0,"In Case Against Barry Bonds, One Count of Perjury Stands Out From Rest"
7968,0,San Francisco mayor Gavin Newsom to run for governor of California
7969,0,Floods in midwest and plains kill over 20
7970,0,"Pakistan's Musharraf will resign within days, say reports"
7971,0,Finland win first ever Eurovision Dance Contest 2007 held in London
7972,0,Fire in Universal Studios backlot
7973,0,Military plane crashes in Chilean Juan Fernández Archipelago; reports say no survivors
7974,0,"A Paris Plan, Less Grand Than Gritty"
7975,0,Officials admit that China faked part of Olympics opening ceremony
7976,0,"At a Border Crossing, Drivers and Truckloads of Aid for Gaza Go Nowhere"
7977,0,"APEC countries set ""aspirational goals"" on climate change"
7978,0,Anti-racism rally in Sydney
7979,0,Historian Richard Milner Performs the Humor in Darwin
7980,0,US actor Gary Coleman dies aged 42
7981,0,"A Ruling Against Intel, Unlikely to Drag It Down"
7982,0,Holdouts for Humble Bulb Defy a Government Phase-Out
7983,0,"Chinese quake death toll nears 32,500, as a major aftershock occurs and mourning begins"
7984,0,US universities advance Andy Warhol's photography
7985,0,Perry Sees Low Scores From Wet Conditions
7986,0,Sen. Larry Craig claims innocent of lewd conduct
7987,0,At least 55 killed by Hurricane Katrina; serious flooding across affected region
7988,0,Queues form outside struggling UK bank; calm urged
7989,0,U.S. isolated in opposition to cultural diversity treaty
7990,0,French woman admits to killing her eight infants
7991,0,Indian aviation sector hit by financial trouble; domestic traffic at five-year low
7992,0,Wikinews visits the 2008 Reno Air Races
7993,0,UK government sued over deaths in 2006 Nimrod crash in Afghanistan
7994,0,Serena Williams wins the Wimbledon Women's Singles title after defeating Venus Williams
7995,0,Notre Dame Explores Recruiting Frontiers
7996,0,Warsaw court requests testimony from Thatcher and Gorbachev
7997,0,"'Explosive' Haitian cholera outbreak kills 292, neighboring countries prepare"
7998,0,US TV host Conan O'Brien leads in late night ratings
7999,0,Fire in Alpine road tunnel between Italy and France
8000,0,UN: World hunger at all-time high due to economic slowdown
8001,0,N. Korean Leader Sends His Condolences After Suicide
8002,0,"Nokia issues BL-5C battery warning, offers replacement"
8003,0,Cancer trial patient dies after hospital computer system error
8004,0,Raúl Castro chosen as new President of Cuba
8005,0,American Society of Newspaper Editors Cancels Convention
8006,0,"Blair: ""Labour must be the party of change makers"""
8007,0,NASCAR driver Labonte terminates deal with TRG Motorsports
8008,0,Revelations by Senator Are Raising Concerns
8009,0,South Korean troops mistakenly attack passenger jet
8010,0,Mortar exchange kills thirteen in Somali capital
8011,0,Russians Strengthen Their Faith and a Tradition With an Icy Water Plunge
8012,0,Records reveal US Senator John Sununu had ties to convicted lobbyist
8013,0,Columbia Moves a Game Behind First Place in the Ivy
8014,0,"7 killed, 50 injured in Bangladesh shopping mall fire"
8015,0,Mathematical Model and the Mortgage Mess
8016,0,Euro-Zone Inflation Rate Falls to Zero
8017,0,Arrest made over murder of UK gemstone expert in Kenya
8018,0,"Nine killed by car bomb in Iraq, 31 injured"
8019,0,"Bruins Win in Montreal and Lead Series, 3-0"
8020,0,Still Missing: A Trophy for Tiger
8021,0,"UEFA Champions League: April 9, 2008"
8022,0,"In Battle to Land Embattled Governor, Messages Show Extra-Sharp Media Elbows"
8023,0,"Fitzgerald Focuses on Winning, Not Talking"
8024,0,Biden Outlines Plans to Do More With Less Power
8025,0,US helicopter with 17 on board believed to have been shot down in Afghanistan
8026,0,"8 dead following road collision in New Brunswick, Canada"
8027,0,US will remove 'terror' tag on North Korea
8028,0,"Indigenous Australians told to ""wash for fuel"""
8029,0,Index Shows Increase in Consumer Confidence
8030,0,Five dead after arson attack in Iran
8031,0,"Up to ten reported dead, 50 injured after pipeline blast in Iran"
8032,0,HIV vaccine trial ready to roll in Thailand
8033,0,Fußball-Bundesliga 2008–09: Goalkeeper Butt signs with Bayern Munich
8034,0,Hong Kong chief executive invites opponent to television debate
8035,0,Bolivian President-Elect takes 50% pay cut to aid social programs
8036,0,Baylor Holds Off Texas A&M to Win Big 12 Title
8037,0,Silent protest in Athens over recent fires
8038,0,Iranian President Asks Court to Reconsider Spy Case
8039,0,Marlins Slide Past Mets With Rally in Ninth
8040,0,Investigations Into Senator Burris of Illinois Are Begun
8041,0,"Bristol Organic Food Festival 2008 lauched, 100 thousand expected to attend"
8042,0,Victims of London jetliner crash sue Boeing
8043,0,Heavy metal band Teräsbetoni to represent Finland at Eurovision 2008
8044,0,Purdue Women Regain Balance After a Season Spent Stumbling
8045,0,Thief steals over €6 million worth of jewels from Paris store
8046,0,UNHCR: Somalia violence killed 258 civilians last month; tens of thousands displaced
8047,0,UK regulator warns MasterCard
8048,0,Modifying Mortgages Can Be Tricky
8049,0,Guilty Plea in Tax Shelter Case
8050,0,Germany Must Act to Avoid Its Own 'Lost Decade'
8051,0,Two trains collide near Rome
8052,0,Musharraf spokesperson denies resignation
8053,0,Japan Pays a Price for Its Lifetime Jobs
8054,0,"In Books on Two Powerbrokers, Hints of the Future"
8055,0,U.S. Congress passes CAFTA with 2 vote House margin
8056,0,Death of Rider Jeremy Lusk Points to   Perils of Motocross
8057,0,Media reports exaggerate cell phone risks again
8058,0,Southwest Airlines Posts a Fourth-Quarter Loss
8059,0,Prices at the pump spike overnight in U.S.
8060,0,Canadian Minister of National Defence withdraws from NATO candidacy
8061,0,"Lady Sonia McMahon dies in Sydney, Australia at 77"
8062,0,Japan's Supreme Court invalidates distinctions on nationality
8063,0,Ontario investigators search for the body of Victoria Stafford
8064,0,50 arrested ahead of Swaziland democracy protests
8065,0,"Tilting train derails in Croatia, six dead"
8066,0,Glastonbury headliners announced
8067,0,First Black Mayor in City Known for Klan Killings
8068,0,Adventurer Steve Fossett missing
8069,0,Smoke bomb thrown in Ukrainian parliament during naval base debate
8070,0,"Businessman in India's 'house of horrors' case has rape, murder convictions overturned"
8071,0,Where the Game Stays Ever Green
8072,0,"Nortel, Once a Telecom Giant, Files for Bankruptcy"
8073,0,Queensland Premier aims for a move to Australian federal politics
8074,0,US may not have known of Sgrena rescue operation
8075,0,Asiana Boeing 777 crashes upon landing at San Francisco International Airport
8076,0,Microsoft study proves six degrees of separation
8077,0,Credit Crisis Is Leaving Charities Low on Cash
8078,0,Expedition 33 crew returns to Earth
8079,0,"""Mrs. Dino"" sentenced to one year in prison"
8080,0,Helpline: Do you know this pianist?
8081,0,Four-team trade may be in the works in Major League Baseball
8082,0,Home of controversial book publisher set ablaze
8083,0,Horse flu damage spreads
8084,0,"For Iraqi Journalists, Free Press vs. Free Land"
8085,0,Deflection in Overtime Helps Capitals Force Game 7
8086,0,"Australian rules football: Bairnsdale join Gippsland League, will play first game in Warragul"
8087,0,Honda Names New Chief Executive
8088,0,World's most-spammed man
8089,0,Pope Urges Angolans to Help the Poor and Embrace Democracy
8090,0,UK film board rejects Japanese horror 'Grotesque'
8091,0,Thai PAD protest leader arrested while voting
8092,0,Russia and NATO Work to Repair Frayed Ties
8093,0,English Football: Chelsea F.C. sack Grant
8094,0,Rescue underway for teen solo sailor
8095,0,USA lifts remaining sanctions on Serbia and Montenegro
8096,0,SEPTA buys rail cars from NJ Transit to deal with crowding
8097,0,Madagascar political rivals agree to unity government deal
8098,0,Would Detroit Sound Any Better in Italian?
8099,0,"Japan, Australia draw in World Cup qualifier"
8100,0,46-passenger Venezuelan plane reported missing
8101,0,Spate of Attacks Tests Iraqi City and U.S. Pullout
8102,0,Medvedev becomes Russian president-elect
8103,0,Shares of G.M. Plumb New Depths
8104,0,3 Voices Resonate in the Age of Video
8105,0,Hurricane Rick becomes Category 5 storm
8106,0,Report: Annan failed to fix Oil for Food program
8107,0,Large earthquake shakes Greece
8108,0,Canadian city announces first Studios of Brampton tour
8109,0,"Wheaton Academy, Illinois boys basketball team plays Benet Academy, suffers first in-state loss"
8110,0,Ralph Nader calls out Democrats for financial bailout
8111,0,"US raids Iran 'liaison office', Russia says it is unacceptable"
8112,0,Australian Prime Minister denies striking a deal with predecessor
8113,0,CBC service returns to normal tomorrow
8114,0,Press conference to be held Thursday on new 'Star Trek 11' movie
8115,0,Barack Obama wins Nobel Peace Prize
